year,n_s,n_h,AA_Index,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000,411,131,1,0,0,0.0024330900243309003,0,0.012165450121654502,0.0072992700729927005,0.0340632603406326,0.04866180048661801,0.1411192214111922,0.20681265206812652,0.2116788321167883,0.09975669099756691,0.051094890510948905,0.0267639902676399,0.014598540145985401,0.014598540145985401,0.012165450121654502,0.029197080291970802,0.021897810218978103,0.019464720194647202,0.014598540145985401,0.0072992700729927005,0.0072992700729927005,0.004866180048661801,0.004866180048661801,0.0024330900243309003,0.004866180048661801
2001,517,166,1,0,0,0.0019342359767891683,0.0038684719535783366,0.0038684719535783366,0.0425531914893617,0.03481624758220503,0.06769825918762089,0.07736943907156674,0.13152804642166344,0.1702127659574468,0.16054158607350097,0.08897485493230174,0.059961315280464215,0.030947775628626693,0.01160541586073501,0.017408123791102514,0.01160541586073501,0.009671179883945842,0.009671179883945842,0.019342359767891684,0.013539651837524178,0.009671179883945842,0.0038684719535783366,0.007736943907156673,0.0019342359767891683,0.009671179883945842
2002,441,147,1,0,0,0,0.006802721088435374,0.009070294784580499,0.011337868480725623,0.10430839002267574,0.10884353741496598,0.09523809523809523,0.06349206349206349,0.15419501133786848,0.13378684807256236,0.12018140589569161,0.05215419501133787,0.024943310657596373,0.011337868480725623,0.006802721088435374,0.015873015873015872,0.0045351473922902496,0.006802721088435374,0.013605442176870748,0.015873015873015872,0.011337868480725623,0.006802721088435374,0,0.0022675736961451248,0.02040816326530612
2003,628,270,1,0,0,0.0015923566878980893,0,0.01910828025477707,0.030254777070063694,0.04617834394904458,0.1767515923566879,0.10191082802547771,0.09076433121019108,0.03821656050955414,0.0732484076433121,0.12738853503184713,0.09713375796178345,0.06210191082802548,0.01751592356687898,0.014331210191082803,0.007961783439490446,0.007961783439490446,0.009554140127388535,0.0015923566878980893,0.01910828025477707,0.014331210191082803,0.014331210191082803,0.007961783439490446,0.0031847133757961785,0.01751592356687898
2004,422,184,1,0.002369668246445498,0,0.004739336492890996,0.0071090047393364926,0.002369668246445498,0.054502369668246446,0.06872037914691943,0.06635071090047394,0.18246445497630331,0.11374407582938388,0.08293838862559241,0.04028436018957346,0.07582938388625593,0.10426540284360189,0.054502369668246446,0.018957345971563982,0.02132701421800948,0.016587677725118485,0.011848341232227487,0.0071090047393364926,0,0,0.002369668246445498,0.018957345971563982,0.018957345971563982,0.002369668246445498,0.02132701421800948
2005,444,186,1,0,0,0,0.0022522522522522522,0.0045045045045045045,0.013513513513513514,0.09234234234234234,0.1036036036036036,0.07882882882882883,0.19144144144144143,0.0990990990990991,0.060810810810810814,0.038288288288288286,0.060810810810810814,0.060810810810810814,0.06306306306306306,0.038288288288288286,0.02252252252252252,0.02252252252252252,0.0022522522522522522,0,0.006756756756756757,0.0045045045045045045,0,0.009009009009009009,0.0022522522522522522,0.02252252252252252
2006,309,143,1,0,0,0,0.006472491909385114,0.025889967637540454,0.03559870550161812,0.07766990291262135,0.14563106796116504,0.0970873786407767,0.0744336569579288,0.11326860841423948,0.07119741100323625,0.05177993527508091,0.038834951456310676,0.07119741100323625,0.03559870550161812,0.04854368932038835,0.022653721682847898,0.019417475728155338,0.009708737864077669,0.006472491909385114,0.003236245954692557,0,0.006472491909385114,0.006472491909385114,0.003236245954692557,0.02912621359223301
2008,604,302,1,0,0,0,0.006622516556291391,0.006622516556291391,0.0380794701986755,0.08609271523178808,0.10927152317880795,0.06456953642384106,0.16390728476821192,0.076158940397351,0.059602649006622516,0.057947019867549666,0.04470198675496689,0.041390728476821195,0.04304635761589404,0.04966887417218543,0.03642384105960265,0.029801324503311258,0.013245033112582781,0.009933774834437087,0.004966887417218543,0.0033112582781456954,0.0016556291390728477,0.004966887417218543,0.004966887417218543,0.04304635761589404
2010,332,223,1,0,0,0,0,0.006024096385542169,0.03313253012048193,0.05421686746987952,0.06927710843373494,0.15060240963855423,0.10542168674698796,0.04819277108433735,0.13253012048192772,0.06626506024096386,0.02710843373493976,0.045180722891566265,0.04216867469879518,0.018072289156626505,0.009036144578313253,0.05120481927710843,0.05120481927710843,0.02108433734939759,0.012048192771084338,0.009036144578313253,0.0030120481927710845,0,0.0030120481927710845,0.04216867469879518
2012,612,400,1,0,0,0,0.0016339869281045752,0.0032679738562091504,0.0032679738562091504,0.024509803921568627,0.08986928104575163,0.09477124183006536,0.11601307189542484,0.1388888888888889,0.08496732026143791,0.06209150326797386,0.07516339869281045,0.032679738562091505,0.021241830065359478,0.029411764705882353,0.03431372549019608,0.03594771241830065,0.021241830065359478,0.03104575163398693,0.021241830065359478,0.013071895424836602,0.014705882352941176,0.006535947712418301,0.0032679738562091504,0.04084967320261438
2014,647,357,1,0,0,0.0030911901081916537,0,0.01854714064914992,0.0077279752704791345,0.03554868624420402,0.021638330757341576,0.030911901081916538,0.09891808346213292,0.06491499227202473,0.07573415765069552,0.10973724884080371,0.08809891808346214,0.06027820710973725,0.07109737248840804,0.04791344667697063,0.027820710973724884,0.030911901081916538,0.03245749613601236,0.02009273570324575,0.015455950540958269,0.021638330757341576,0.03245749613601236,0.015455950540958269,0.023183925811437404,0.04636785162287481
2016,626,437,1,0,0,0.006389776357827476,0.001597444089456869,0.012779552715654952,0.03354632587859425,0.05750798722044728,0.05591054313099041,0.054313099041533544,0.06389776357827476,0.054313099041533544,0.08945686900958466,0.06230031948881789,0.05591054313099041,0.07667731629392971,0.05591054313099041,0.04313099041533546,0.04792332268370607,0.03354632587859425,0.020766773162939296,0.036741214057507986,0.022364217252396165,0.020766773162939296,0.012779552715654952,0.011182108626198083,0.01437699680511182,0.05591054313099041
2018,673,423,1,0,0,0,0.010401188707280832,0.05943536404160475,0.0475482912332838,0.0713224368499257,0.11738484398216939,0.09063893016344725,0.07726597325408618,0.04457652303120357,0.02674591381872214,0.05052005943536404,0.04457652303120357,0.04903417533432392,0.05794947994056464,0.03714710252600297,0.03268945022288262,0.03417533432392273,0.020802377414561663,0.020802377414561663,0.019316493313521546,0.01634472511144131,0.017830609212481426,0.008915304606240713,0.004457652303120356,0.04011887072808321
2020,445,364,1,0,0,0.0022471910112359553,0.006741573033707865,0.015730337078651686,0.017977528089887642,0.0898876404494382,0.07640449438202247,0.10337078651685393,0.09662921348314607,0.06741573033707865,0.060674157303370786,0.0449438202247191,0.04269662921348315,0.038202247191011236,0.04269662921348315,0.035955056179775284,0.038202247191011236,0.035955056179775284,0.024719101123595506,0.02247191011235955,0.033707865168539325,0.017977528089887642,0.017977528089887642,0.008988764044943821,0.008988764044943821,0.04943820224719101
