year,n_s,n_h,SA_Index,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
1990,1113,30,1,0,0.008078615738308401,0.004039307869154201,0.0020196851295160834,0.0060589929986702845,0,0.006488734478100248,0.0060589929986702845,0.006567096164825572,0,0.00101614394243261,0.0069184135676522455,7.357638308533045e-4,0.0026186279579899006,7.038202133347009e-4,0.001965593105319542,0.00384340365234089,0.005633743590453874,0.019266805384321337,0.01680795790380242,0.07729999817197658,0.12474069986843847,0.11538745892328423,0.15328450576703956,0.17543615671863183,0.15128634514542175,0.1037431368794617
1993,2299,95,1,0.0013289646768995882,0.001556538788327013,0.004402829811151103,0.006700324072206111,0.0018166361608059325,0.014878974966173502,0.018145513363795544,0.023045613722807636,0.020619445872475245,0.029742939196477084,0.03877496639351741,0.05053007592557954,0.042973235006270975,0.04036415264520216,0.04697820934412275,0.0532131296316149,0.03805689963151305,0.04923013910196977,0.05150825780324942,0.051707549275224536,0.0348988785631823,0.043732661136257345,0.06101211181855562,0.063151833664297,0.072176461952522,0.06460443286547744,0.07484922461032502
1996,1478,105,1,0.0027686212025574038,0.0014717579409962355,0.004034578389876962,0.0025737526506736364,0.0027206797988302256,5.875031001114529e-4,9.935974080653716e-4,5.926609622355514e-4,0.00493621789752265,0.0018950519724476459,0.001747097361716535,0.0020087509809442066,0.006922138660060986,0.0029824361643153493,0.006147493526626168,0.0011706703081584247,0.008637960061009083,0.009130895505761568,0.016118606827328522,0.03613770817855894,0.0800419648594237,0.06502722272365821,0.12712381394600844,0.1332799176090091,0.11141812377812867,0.11334171866089651,0.2561890595250784
1999,1340,91,1,5.395017670912033e-4,5.508041367627288e-4,5.867689331317515e-4,0,0.0019658071408371583,0,5.703074342961789e-4,0,6.2052693436702e-4,0.001951045470685694,0.005643938197688346,0.008029692488167775,0.008092884365038388,0.013434879309628596,0.01480130299920457,0.01501852321210006,0.015549943337552784,0.01870384126391388,0.015850156940410955,0.030628676270937304,0.034947433990806194,0.07238771147919063,0.10392508037878505,0.1145799644294446,0.15000946387075267,0.14053181555928346,0.23107993008992303
2001,1255,70,1,0.002643840570150478,0.002222090482817925,0.0029309809533156397,0.0051060426767224314,0.003157550649477103,0.004279433112831746,0.005884482720997174,0.0020056036349183166,0.02175610024279425,0.023838907584476696,0.02872776423769012,0.03345687766351409,0.02618339059765568,0.029732185198665783,0.02643542500548577,0.04176186954553328,0.039174441407446386,0.0397951621537273,0.058890126429717526,0.0611371664421761,0.07141497430290444,0.06063044811894346,0.06383789782770186,0.058224364054704825,0.08308476720451302,0.07639777807879128,0.12729032910232732
2003,1780,114,1,1.227580228682092e-4,0.003998545078122012,3.730117004144781e-4,7.173712384840581e-4,4.5243575314480526e-4,0.004030754506672259,0.0174903503090658,0.023989313972319133,0.027301322842200722,0.04442824990021464,0.026561265946961645,0.030559471467854964,0.05307088685637837,0.00800095464089438,0.011070406463746728,0.01284456064488062,0.04277397559020099,0.07749787392709011,0.07234386410790353,0.0658651121844533,0.050485967029478176,0.0504634107278579,0.06469058373040644,0.06998824242672173,0.06519972554074287,0.062041034844311796,0.11363855054661033
2005,3383,140,1,8.483253416131836e-4,0.0012260067684748042,9.767721130599285e-4,0.0016958547437004878,0.002130437724830581,0.0010134503059055497,8.3850604685004e-4,9.000857762910277e-4,0.004077760627717544,0.0052314262394881975,0.010342259518973785,0.013589944561350093,0.01615652465903494,0.019088229831469065,0.021491366184064168,0.04644138199402214,0.02652998825615595,0.05251733255779585,0.03140218587085189,0.04206820597472492,0.045713958242023636,0.07188945290138313,0.09240400636322788,0.1009056638504377,0.10029031325678214,0.10051618140183013,0.18971437888794124
2007,1818,127,1,0,0,0,0,0.0010819785869523322,0.0010259010311193867,0.001044481539573024,7.175634232807841e-4,8.323079462311712e-4,0.0025210784996832418,0.001126354375759157,0.00390896341517652,0.0029624841744472544,0.011467079391152317,0.014765435905646596,0.01346891174554982,0.018569360148565,0.02532887005800479,0.0506189582462372,0.070617554824854,0.0772709581711245,0.10848360319545212,0.10448389178632811,0.11331667017522012,0.09685408272081897,0.0971761778115126,0.18235733282731098
2009,2024,113,1,0.003311073080921213,0.006251397701260592,0.010998118099313866,0.011880622050307177,0.004991648855969418,0.008985793977349905,0.00501195558917448,0.005730392321783248,0.007247159014885954,0.010443533471390437,0.00797777118286979,0.010265247237488364,0.005329011670434455,0.006975384367308879,0.006659769547833586,0.008397974282899123,0.006384208899150481,0.010810990692374418,0.011077581099800624,0.02044774023489211,0.030674804790771382,0.036489414125793845,0.07309929192314314,0.0687082835380972,0.10485523665475481,0.15417043940242792,0.3628251561876036
2011,1410,87,1,9.955187621464147e-4,3.5445225539522645e-4,0,3.5445225539522645e-4,0,1.7721735629807364e-4,1.7721735629807364e-4,2.194604164807861e-4,2.3540682084377846e-4,0.0019158140018412221,0.002069752063761198,0.002167711053819448,0.0033720943818028124,0.004937929542014004,0.005746073667195488,0.014681936948162748,0.018565895121498446,0.016971254685199208,0.03625563268578535,0.04217925702246141,0.05801233490340216,0.09085092855614378,0.13512870783285627,0.11395377746110297,0.10899497198818471,0.10332433235702979,0.23835787050488141
2013,1889,88,1,0,9.65520074095238e-4,2.8923343311825417e-4,2.8923343311825417e-4,0.0011372289144881492,0.0024904424829729002,9.745160998527485e-4,7.742664873501551e-4,0.0023444731611174927,0.002858831338459286,0.004018646360320829,0.0032468769904407304,0.004550596410095904,0.0034617091286819218,0.00470991570611815,0.007474416831429732,0.011324443733868681,0.012495703877467982,0.010728272945056004,0.009446531360569981,0.02127960270732994,0.042934413321699116,0.10099522776840728,0.1124802553641965,0.17864234316313488,0.1532770881100376,0.30681021079657234
2015,1820,113,1,0,0,0,0.0013114683343717999,0.0022027859805019414,0.0028367506819758385,0.0013771080059860352,0.0023697956424533735,0.0013771080059860352,0.0031985497371242364,0.006696524277639436,0.005098787469154797,0.006255266672642227,0.00990089498059536,0.009575394143275455,0.014056591335165817,0.01687791409144141,0.024214507985939198,0.026742842128686505,0.02919928970965874,0.03910373405966367,0.04952089665211173,0.05106368922213629,0.08308453831269794,0.10552095419922108,0.11394909749947399,0.3944655108720971
2017,1857,101,1,0,0,4.870444385918115e-4,0.001241993648246363,3.723976538103849e-4,7.447689338492535e-4,8.970774643559797e-4,0.001348068957284987,0.0016386815456232752,0.005365849310080599,0.018878345651379146,0.0175245272119036,0.017445300402268587,0.013090647865895068,0.022380650639888356,0.03197492761586539,0.041557652879918264,0.03749245248593632,0.040140036287144756,0.07376561914090182,0.07768671324731861,0.06596515423460704,0.0818106480304674,0.07689175502627381,0.05523298088655855,0.07090482977075549,0.24516187667107514
2019,2503,120,1,0,0,0,0,0,0,2.671689357551731e-4,0.0026616633220860626,0.0033211553847586855,0.0018190092916283678,0.004318185451982787,0.0031684607328219257,0.006064350302704537,0.0074043050332862044,0.0101413193051453,0.01894519038857535,0.024956063312670307,0.04994941289077583,0.06434233169497432,0.06612950365348577,0.0826260528368644,0.09704230863976325,0.09619465715995078,0.08647573908811994,0.08155843574355126,0.07676180289726582,0.21585288393383395
2021,1503,95,1,3.5505468258791224e-4,0,0,0,6.034801750065878e-4,0,0,9.000117704089163e-4,0.0020838667795230726,0.0026947876575310393,5.776178578375838e-4,0.002910740355587907,0.00417420305449787,0.002967101722743616,0.00384309960325545,0.011615736281685529,0.009858915812189388,0.01411966599107172,0.01626907361555852,0.027484233776925594,0.04237792085579551,0.05140831830494081,0.05618542194284306,0.07371924275761915,0.09815640683533366,0.11961475204115714,0.45808034812589993
